,time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag,obs_no,color,Anomaly,Anomaly_Score
2770,2022-11-21T03:15:48.000,117804.94,g,0.9502271,12.322091,343.22723,0.0031784999,0.6947301,20221121,tab:blue,1,0.0018986174635647335
2782,2022-11-21T03:17:38.000,120266.68,g,0.9700837,12.299637,346.79486,0.0031458014,0.6692431,20221121,tab:blue,1,0.0004720558897358118
2786,2022-11-21T03:18:08.000,119281.91,g,0.9621404,12.308563,345.37213,0.0031587603,0.68184817,20221121,tab:blue,1,0.0011216120686152187
2792,2022-11-21T03:19:08.000,119458.92,g,0.9635682,12.306953,345.6283,0.0031564191,0.660569,20221121,tab:blue,1,0.0010814566222889788
2804,2022-11-21T03:20:58.000,120840.27,g,0.9747104,12.294471,347.62088,0.0031383263,0.6429768,20221121,tab:blue,1,0.0004798162095283609
2807,2022-11-21T03:06:18.000,112671.58,g,0.9088208,12.370464,335.66586,0.0032501004,0.753353,20221121,tab:blue,1,0.00027502120414124587
2817,2022-11-21T04:01:15.000,143054.56,g,1.1538932,12.111246,378.22556,0.002884384,0.48291492,20221121,tab:blue,1,0.0009544206544315204
2827,2022-11-21T04:02:45.000,146098.19,g,1.1784434,12.0883875,382.22794,0.0028541812,0.47118008,20221121,tab:blue,1,0.0007512355457549025
2831,2022-11-21T04:03:15.000,144419.64,g,1.164904,12.100934,380.02585,0.0028707199,0.48939055,20221121,tab:blue,1,0.0005481878628468828
2842,2022-11-21T04:04:55.000,148112.94,g,1.1946946,12.073518,384.85443,0.0028347021,0.46290812,20221121,tab:blue,1,0.0001425044026033273
2843,2022-11-21T04:05:05.000,147068.75,g,1.186272,12.081199,383.49542,0.0028447476,0.46671447,20221121,tab:blue,1,0.0009544206544315204
2853,2022-11-21T04:06:35.000,148366.98,g,1.1967437,12.071657,385.18436,0.0028322744,0.46681917,20221121,tab:blue,1,0.0006719036306367943
2894,2022-11-21T04:12:55.000,147253.45,g,1.1877619,12.079836,383.73618,0.002842963,0.4605782,20221121,tab:blue,1,0.0005481878628468828
2902,2022-11-21T03:46:45.000,140236.58,g,1.131163,12.132847,374.48175,0.00291322,0.5210091,20221121,tab:blue,1,8.325469040781908e-06
2905,2022-11-21T03:47:15.000,142216.4,g,1.1471325,12.117626,377.1159,0.0028928712,0.51381487,20221121,tab:blue,1,0.0001425044026033273
2928,2022-11-21T03:50:45.000,142837.48,g,1.1521422,12.112895,377.93845,0.0028865752,0.4969569,20221121,tab:blue,1,0.0009544206544315204
2936,2022-11-21T03:51:55.000,142221.73,g,1.1471756,12.117585,377.123,0.002892817,0.49893272,20221121,tab:blue,1,0.0009544206544315204
2974,2022-11-21T03:57:45.000,146637.42,g,1.1827929,12.084388,382.93268,0.0028489283,0.47368523,20221121,tab:blue,1,0.0001425044026033273
2983,2022-11-21T03:59:05.000,145796.31,g,1.1760085,12.090633,381.83282,0.0028571344,0.4829037,20221121,tab:blue,1,0.0001425044026033273
2984,2022-11-21T03:59:15.000,144674.23,g,1.1669576,12.099022,380.36066,0.002868193,0.47821876,20221121,tab:blue,1,0.0009544206544315204
2985,2022-11-21T03:59:25.000,144977.28,g,1.1694021,12.09675,380.75882,0.0028651934,0.4839653,20221121,tab:blue,1,0.0003452775127583685
2991,2022-11-21T04:33:57.000,150020.25,g,1.2100791,12.059626,387.32446,0.002816625,0.4458711,20221121,tab:blue,1,0.0001425044026033273
3008,2022-11-21T04:36:37.000,150278.62,g,1.2121632,12.057757,387.65787,0.0028142023,0.4386548,20221121,tab:blue,1,0.0007512355457549025
3009,2022-11-21T04:18:37.000,147505.97,g,1.1897987,12.077976,384.06506,0.0028405285,0.45940578,20221121,tab:blue,1,0.0005481878628468828
3021,2022-11-21T04:38:27.000,152173.61,g,1.2274485,12.044151,390.09436,0.0027966253,0.43210223,20221121,tab:blue,1,0.0008996455554464156
3024,2022-11-21T04:38:57.000,149871.16,g,1.2088766,12.060705,387.13196,0.0028180254,0.43946263,20221121,tab:blue,1,0.0007512355457549025
3029,2022-11-21T04:39:47.000,150592.69,g,1.2146965,12.0554905,388.06274,0.0028112663,0.45137227,20221121,tab:blue,1,0.0009544206544315204
3032,2022-11-21T04:40:07.000,146936.75,g,1.1852074,12.082174,383.3233,0.0028460252,0.45193568,20221121,tab:blue,1,0.0004505975393334638
3037,2022-11-21T04:40:57.000,144203.0,g,1.1631565,12.102564,379.7407,0.0028728754,0.44979206,20221121,tab:blue,1,0.0001425044026033273
3047,2022-11-21T04:42:27.000,148413.28,g,1.1971171,12.071318,385.24445,0.0028318325,0.45919797,20221121,tab:blue,1,0.0001425044026033273
3075,2022-11-21T04:19:37.000,151433.02,g,1.2214746,12.049449,389.14395,0.0028034553,0.4496117,20221121,tab:blue,1,0.0009325333858080098
3092,2022-11-21T04:21:57.000,153018.27,g,1.2342615,12.038142,391.1755,0.002788896,0.43745115,20221121,tab:blue,1,0.0009544206544315204
3097,2022-11-21T04:22:47.000,153133.86,g,1.2351938,12.037322,391.3232,0.002787843,0.44983318,20221121,tab:blue,1,0.0005481878628468828
3099,2022-11-21T04:23:07.000,154680.27,g,1.2476673,12.026413,393.29413,0.0027738723,0.43660542,20221121,tab:blue,1,0.0009544206544315204
3132,2022-11-21T04:28:07.000,149766.44,g,1.2080319,12.061463,386.9967,0.0028190105,0.4477801,20221121,tab:blue,1,0.0005481878628468828
3137,2022-11-21T04:28:47.000,151243.97,g,1.2199498,12.050805,388.90097,0.002805207,0.44696262,20221121,tab:blue,1,0.0007512355457549025
3211,2022-11-21T04:57:14.000,147574.17,g,1.1903487,12.077475,384.15384,0.0028398721,0.4873741,20221121,tab:blue,1,0.00046890960446310803
3220,2022-11-21T05:19:44.000,138966.94,g,1.120922,12.142721,372.78268,0.0029264977,0.5368185,20221121,tab:blue,1,0.004194216853152688
3222,2022-11-21T04:57:24.000,144918.0,g,1.168924,12.097194,380.68097,0.0028657794,0.48956698,20221121,tab:blue,1,0.0005681431178915508
3257,2022-11-21T04:58:04.000,146404.52,g,1.1809142,12.086114,382.62842,0.0028511938,0.47325185,20221121,tab:blue,1,0.0003452775127583685
3265,2022-11-21T04:59:14.000,147692.39,g,1.1913024,12.076605,384.30768,0.0028387352,0.48221058,20221121,tab:blue,1,0.003440542061882712
3272,2022-11-21T05:00:14.000,148661.62,g,1.1991203,12.069503,385.56662,0.0028294662,0.4907968,20221121,tab:blue,1,0.0007512355457549025
3273,2022-11-21T05:00:24.000,148615.42,g,1.1987476,12.06984,385.5067,0.002829906,0.48942193,20221121,tab:blue,1,0.0004292335117660473
3286,2022-11-21T05:02:24.000,146666.0,g,1.1830235,12.084176,382.96997,0.0028486508,0.495466,20221121,tab:blue,1,0.0009544206544315204
3304,2022-11-21T05:05:04.000,143871.05,g,1.160479,12.105066,379.30338,0.002876188,0.5112661,20221121,tab:blue,1,0.0005481878628468828
3309,2022-11-21T05:05:54.000,145543.12,g,1.1739662,12.092521,381.50116,0.0028596185,0.5042814,20221121,tab:blue,1,0.0009544206544315204
3326,2022-11-21T05:08:24.000,145104.97,g,1.170432,12.095795,380.92645,0.0028639326,0.49285445,20221121,tab:blue,1,0.0009544206544315204
3347,2022-11-21T04:56:34.000,146186.06,g,1.1791523,12.087735,382.34286,0.0028533232,0.4845733,20221121,tab:blue,1,0.0009544206544315204
3355,2022-11-21T06:18:37.000,104327.02,g,0.84151274,12.454008,322.99695,0.0033775792,0.77028143,20221121,tab:blue,1,0.0012248549972035394
3357,2022-11-21T06:18:57.000,102944.34,g,0.83035994,12.468493,320.8494,0.0034001863,0.7765395,20221121,tab:blue,1,0.0031634347488661563
3359,2022-11-21T06:19:07.000,105828.81,g,0.8536264,12.43849,325.31342,0.0033535284,0.76767033,20221121,tab:blue,1,0.0011192630702868689
3364,2022-11-21T06:19:57.000,105830.78,g,0.8536422,12.43847,325.31644,0.0033534972,0.7708236,20221121,tab:blue,1,0.0015262691482890722
3366,2022-11-21T06:20:17.000,104853.734,g,0.84576124,12.448541,323.81125,0.0033690853,0.77541083,20221121,tab:blue,1,0.0009159664692089953
3368,2022-11-21T06:20:37.000,106541.58,g,0.8593756,12.431202,326.40707,0.003342292,0.7677588,20221121,tab:blue,1,0.0015262691482890722
3380,2022-11-21T06:02:47.000,107092.1,g,0.86381614,12.425607,327.2493,0.00333369,0.755522,20221121,tab:blue,1,0.0001041541469845586
3385,2022-11-21T06:23:07.000,107707.266,g,0.86877817,12.419388,328.18784,0.0033241564,0.7739516,20221121,tab:blue,1,0.0011192630702868689
3390,2022-11-21T06:23:57.000,105723.0,g,0.85277283,12.439576,325.15073,0.0033552062,0.76802564,20221121,tab:blue,1,0.0011154004090102032
3395,2022-11-21T06:24:37.000,104958.31,g,0.8466048,12.447458,323.97272,0.0033674063,0.7719724,20221121,tab:blue,1,0.0007128073693082326
3396,2022-11-21T06:24:47.000,105114.72,g,0.84786636,12.445841,324.214,0.0033649001,0.7776638,20221121,tab:blue,1,0.0009159664692089953
3401,2022-11-21T06:25:37.000,104288.41,g,0.8412013,12.45441,322.93716,0.0033782045,0.76128757,20221121,tab:blue,1,0.0009159664692089953
3403,2022-11-21T06:25:47.000,103456.38,g,0.8344901,12.463107,321.64636,0.0033917616,0.78283006,20221121,tab:blue,1,0.00020938946716569928
3412,2022-11-21T06:27:17.000,106973.81,g,0.86286205,12.426806,327.0685,0.0033355327,0.7691106,20221121,tab:blue,1,0.0005097856775848064
3415,2022-11-21T06:27:37.000,108133.03,g,0.8722124,12.415104,328.83588,0.0033176057,0.7730468,20221121,tab:blue,1,0.0015262691482890722
3416,2022-11-21T06:27:47.000,108326.87,g,0.8737759,12.413159,329.13046,0.0033146362,0.7650874,20221121,tab:blue,1,0.0009159664692089953
3429,2022-11-21T06:29:47.000,104805.125,g,0.8453692,12.449043,323.7362,0.0033698664,0.7799983,20221121,tab:blue,1,0.0013226972656049663
3432,2022-11-21T06:30:17.000,108701.3,g,0.8767961,12.409413,329.6988,0.0033089223,0.77186954,20221121,tab:blue,1,0.0003069013011016142
3433,2022-11-21T06:30:27.000,107596.484,g,0.8678846,12.420505,328.019,0.0033258672,0.78048754,20221121,tab:blue,1,0.0001041541469845586
3454,2022-11-21T06:06:17.000,106288.27,g,0.8573324,12.433786,326.01883,0.0033462723,0.77610517,20221121,tab:blue,1,0.0011192630702868689
3461,2022-11-21T06:01:17.000,108122.33,g,0.87212604,12.415212,328.81958,0.0033177698,0.7547023,20221121,tab:blue,1,0.0003069013011016142
3463,2022-11-21T06:07:37.000,109657.55,g,0.8845093,12.399903,331.1458,0.0032944633,0.7667522,20221121,tab:blue,1,6.708265907040545e-06
3468,2022-11-21T06:08:27.000,109140.71,g,0.8803405,12.405033,330.36453,0.0033022545,0.763379,20221121,tab:blue,1,0.0009159664692089953
3478,2022-11-21T06:09:57.000,105571.39,g,0.85155,12.441134,324.9175,0.0033576144,0.76945317,20221121,tab:blue,1,0.003811866433965916
3485,2022-11-21T06:10:57.000,104601.41,g,0.8437259,12.451157,323.4214,0.0033731463,0.7836764,20221121,tab:blue,1,0.003486581574216052
3487,2022-11-21T06:11:17.000,102588.77,g,0.8274919,12.47225,320.29483,0.0034060737,0.77097195,20221121,tab:blue,1,0.0015262691482890722
3491,2022-11-21T06:11:57.000,100647.94,g,0.81183684,12.492988,317.25058,0.0034387573,0.77288604,20221121,tab:blue,1,0.0013226972656049663
3507,2022-11-21T06:14:17.000,101889.25,g,0.82184947,12.479679,319.20096,0.0034177457,0.7662395,20221121,tab:blue,1,0.0005097856775848064
3513,2022-11-21T06:15:17.000,107355.33,g,0.8659394,12.422941,327.6512,0.0033296007,0.7791828,20221121,tab:blue,1,0.0011192630702868689
3520,2022-11-21T06:16:17.000,106465.24,g,0.8587599,12.43198,326.29013,0.00334349,0.77890825,20221121,tab:blue,1,0.0015262691482890722
3523,2022-11-21T06:16:47.000,107405.516,g,0.8663442,12.422434,327.7278,0.0033288226,0.76311284,20221121,tab:blue,1,0.0007128073693082326
3524,2022-11-21T06:16:57.000,105411.64,g,0.85026145,12.442779,324.6716,0.0033601576,0.7737374,20221121,tab:blue,1,0.00014360505232441367
3529,2022-11-21T06:50:37.000,94066.24,g,0.75874823,12.566416,306.7022,0.003557026,0.7548785,20221121,tab:blue,1,0.0010973513633510401
3533,2022-11-21T06:51:17.000,92751.42,g,0.7481428,12.581698,304.55118,0.003582149,0.7654332,20221121,tab:blue,1,0.0029584620373767634
3534,2022-11-21T06:51:27.000,94957.164,g,0.7659345,12.556181,308.1512,0.0035403,0.76573265,20221121,tab:blue,1,0.0010973513633510401
3545,2022-11-21T06:53:07.000,100205.84,g,0.80827093,12.497767,316.55307,0.0034463345,0.7542189,20221121,tab:blue,1,0.0011192630702868689
3557,2022-11-21T06:54:57.000,101075.02,g,0.81528175,12.48839,317.92297,0.0034314843,0.7682744,20221121,tab:blue,1,0.0001041541469845586
3562,2022-11-21T06:55:37.000,99901.125,g,0.805813,12.501074,316.07138,0.0034515865,0.77029634,20221121,tab:blue,1,0.0003069013011016142
3564,2022-11-21T06:55:57.000,94679.0,g,0.76369077,12.559366,307.69952,0.003545497,0.7619866,20221121,tab:blue,1,0.0010973513633510401
3588,2022-11-21T06:59:37.000,98935.91,g,0.79802746,12.511615,314.54077,0.0034683824,0.76389587,20221121,tab:blue,1,0.001022538143295837
3589,2022-11-21T06:59:47.000,100808.875,g,0.813135,12.491253,317.50415,0.003436011,0.7645297,20221121,tab:blue,1,0.0006151634957113905
3592,2022-11-21T07:00:17.000,97291.99,g,0.78476745,12.529807,311.91666,0.003497562,0.7736783,20221121,tab:blue,1,0.0023689236406181924
3596,2022-11-21T07:00:47.000,95106.68,g,0.76714045,12.554473,308.3937,0.0035375163,0.77154166,20221121,tab:blue,1,0.0019569046012712366
3603,2022-11-21T07:01:57.000,102490.734,g,0.82670105,12.473289,320.14175,0.0034077023,0.76099795,20221121,tab:blue,1,0.0015262691482890722
3608,2022-11-21T07:02:37.000,102384.055,g,0.8258406,12.47442,319.9751,0.0034094772,0.75788355,20221121,tab:blue,1,0.0007128073693082326
3617,2022-11-21T06:36:47.000,104181.66,g,0.8403402,12.455522,322.77182,0.003379935,0.7714796,20221121,tab:blue,1,0.0011192630702868689
3620,2022-11-21T06:37:07.000,104599.08,g,0.8437072,12.45118,323.41782,0.0033731838,0.76644003,20221121,tab:blue,1,0.00032167264629928694
3636,2022-11-21T06:39:37.000,104447.75,g,0.84248656,12.452752,323.18378,0.0033756266,0.7602801,20221121,tab:blue,1,0.003421914705194651
3640,2022-11-21T06:40:17.000,103550.02,g,0.8352454,12.462125,321.7919,0.0033902277,0.75639665,20221121,tab:blue,1,0.0014241631260836773
3642,2022-11-21T06:40:27.000,102484.36,g,0.8266496,12.473356,320.13177,0.0034078083,0.77177733,20221121,tab:blue,1,0.000900941877606698
3646,2022-11-21T06:41:07.000,107097.97,g,0.8638635,12.425547,327.25827,0.0033335988,0.7593486,20221121,tab:blue,1,0.0007128073693082326
3654,2022-11-21T06:42:17.000,103624.836,g,0.83584887,12.46134,321.9081,0.0033890035,0.76562876,20221121,tab:blue,1,0.0013226972656049663
3655,2022-11-21T06:42:27.000,104945.32,g,0.84650004,12.447593,323.95267,0.0033676147,0.76321894,20221121,tab:blue,1,0.00011891550147230534
3666,2022-11-21T06:44:07.000,104760.26,g,0.8450073,12.449509,323.6669,0.003370588,0.76236707,20221121,tab:blue,1,0.0011192630702868689
3683,2022-11-21T06:46:47.000,102302.55,g,0.82518315,12.475284,319.8477,0.003410835,0.7678656,20221121,tab:blue,1,0.0015213122730079465
3693,2022-11-21T06:48:17.000,100415.43,g,0.80996144,12.495499,316.88394,0.003442736,0.76298463,20221121,tab:blue,1,0.0005097856775848064
3697,2022-11-21T06:48:47.000,100065.26,g,0.80713695,12.499291,316.33093,0.0034487545,0.76758635,20221121,tab:blue,1,0.007357813169259764
3701,2022-11-21T06:49:27.000,99679.27,g,0.8040235,12.503488,315.72025,0.0034554254,0.752572,20221121,tab:blue,1,0.0003069013011016142
3703,2022-11-21T06:49:47.000,97614.98,g,0.7873727,12.526209,312.43396,0.0034917707,0.76955974,20221121,tab:blue,1,0.0025732036252690826
3704,2022-11-21T06:49:57.000,95162.664,g,0.7675921,12.553834,308.48447,0.0035364756,0.76358634,20221121,tab:blue,1,0.006575362917750016
3707,2022-11-21T06:35:17.000,104748.01,g,0.8449085,12.4496355,323.64798,0.0033707852,0.76519555,20221121,tab:blue,1,0.0035038971081884918
3711,2022-11-21T07:29:16.000,121649.984,g,0.98124164,12.28722,348.78357,0.0031278643,0.61330503,20221121,tab:blue,1,0.0004720558897358118
3718,2022-11-21T07:13:46.000,103958.016,g,0.83853626,12.457855,322.4252,0.0033835685,0.7167311,20221121,tab:blue,1,0.0009359461875989017
3722,2022-11-21T07:30:56.000,119504.7,g,0.9639376,12.306538,345.69452,0.0031558143,0.59253913,20221121,tab:blue,1,0.0004720558897358118
3726,2022-11-21T07:31:36.000,121361.44,g,0.97891414,12.289798,348.3697,0.0031315805,0.58016795,20221121,tab:blue,1,0.00041401343983626937
3728,2022-11-21T07:31:56.000,118799.555,g,0.95824975,12.312963,344.67313,0.0031651664,0.592581,20221121,tab:blue,1,0.003978952083091236
3729,2022-11-21T07:13:56.000,104690.43,g,0.8444441,12.4502325,323.55902,0.0033717118,0.7279335,20221121,tab:blue,1,0.0001041541469845586
3740,2022-11-21T07:14:06.000,103314.69,g,0.83334714,12.464595,321.42603,0.0033940866,0.7324869,20221121,tab:blue,1,0.0005097856775848064
3744,2022-11-21T07:34:16.000,121783.43,g,0.982318,12.28603,348.97482,0.0031261502,0.5739653,20221121,tab:blue,1,0.00029071066835067993
3749,2022-11-21T07:35:06.000,124214.484,g,1.0019271,12.264569,352.44077,0.0030954075,0.57176924,20221121,tab:blue,1,5.2362379007020454e-05
3784,2022-11-21T07:14:46.000,100119.734,g,0.80757636,12.498701,316.41702,0.0034478162,0.719244,20221121,tab:blue,1,0.003811866433965916
3787,2022-11-21T07:40:46.000,127015.39,g,1.0245196,12.240359,356.39218,0.0030610876,0.55050147,20221121,tab:blue,1,0.00017347605492312734
3793,2022-11-21T07:41:46.000,127990.805,g,1.0323873,12.232053,357.75803,0.003049401,0.5504968,20221121,tab:blue,1,0.00210970445692904
3803,2022-11-21T07:15:56.000,104750.664,g,0.84492993,12.449608,323.65207,0.0033707423,0.7018811,20221121,tab:blue,1,0.0003069013011016142
3812,2022-11-21T07:17:16.000,104296.82,g,0.84126914,12.454322,322.9502,0.003378068,0.69333225,20221121,tab:blue,1,0.00013985667880989094
3813,2022-11-21T07:17:26.000,104356.625,g,0.8417516,12.4537,323.04276,0.0033771,0.7024408,20221121,tab:blue,1,0.0001041541469845586
3830,2022-11-21T07:20:06.000,113204.41,g,0.91311866,12.365342,336.45862,0.0032424426,0.69194895,20221121,tab:blue,1,0.0008819060441326854
3831,2022-11-21T07:20:16.000,113572.94,g,0.91609126,12.361813,337.00583,0.0032371776,0.679344,20221121,tab:blue,1,0.0006370329423038279
3836,2022-11-21T07:20:56.000,108623.36,g,0.8761674,12.410192,329.58057,0.0033101093,0.6807072,20221121,tab:blue,1,0.00010147020578071819
3851,2022-11-21T07:23:16.000,112383.2,g,0.9064948,12.373246,335.23605,0.0032542674,0.652367,20221121,tab:blue,1,0.00023286787562415423
3859,2022-11-21T07:24:26.000,114613.64,g,0.92448574,12.35191,338.54636,0.0032224471,0.64722216,20221121,tab:blue,1,1.5071891801499149e-05
3865,2022-11-21T07:13:16.000,103684.04,g,0.8363264,12.46072,322.00006,0.0033880358,0.72899973,20221121,tab:blue,1,0.0013226972656049663
3881,2022-11-21T07:27:46.000,115364.484,g,0.9305421,12.34482,339.65347,0.0032119434,0.62048,20221121,tab:blue,1,0.0008266428001595383
3887,2022-11-21T07:13:36.000,103629.016,g,0.83588254,12.461297,321.9146,0.0033889352,0.7240794,20221121,tab:blue,1,0.0009159664692089953
3890,2022-11-21T08:02:09.000,131672.8,g,1.0620867,12.20126,362.86746,0.0030064634,0.46372917,20221121,tab:blue,1,0.003438845954133518
3959,2022-11-21T08:12:39.000,132354.84,g,1.0675882,12.19565,363.80606,0.002998707,0.42971796,20221121,tab:blue,1,0.003064716196856665
3980,2022-11-21T07:48:29.000,128787.56,g,1.0388141,12.225315,358.86984,0.0030399538,0.4895234,20221121,tab:blue,1,0.00048183000741447435
4059,2022-11-21T08:00:29.000,134437.6,g,1.0843878,12.178699,366.65732,0.002975388,0.46525043,20221121,tab:blue,1,0.0016039437995145622
4060,2022-11-21T08:00:39.000,130825.15,g,1.0552495,12.208272,361.6976,0.0030161873,0.4647071,20221121,tab:blue,1,0.003131609508638167
4063,2022-11-21T08:01:09.000,133270.78,g,1.0749762,12.188163,365.0627,0.0029883843,0.47028652,20221121,tab:blue,1,0.00210970445692904
4070,2022-11-21T08:34:48.000,125237.44,g,1.0101783,12.255665,353.889,0.0030827397,0.40140986,20221121,tab:blue,1,0.00040323920822821213
4095,2022-11-21T08:38:38.000,126660.375,g,1.0216559,12.243398,355.89377,0.0030653747,0.38894343,20221121,tab:blue,1,0.000727526416811064
4115,2022-11-21T08:41:38.000,122866.516,g,0.9910543,12.276416,350.5232,0.003112341,0.4206735,20221121,tab:blue,1,0.0003015141651634967
4128,2022-11-21T08:43:38.000,123283.08,g,0.9944143,12.272741,351.1169,0.0031070784,0.38869467,20221121,tab:blue,1,0.0002004268952467969
4129,2022-11-21T08:43:48.000,126715.15,g,1.0220977,12.2429285,355.9707,0.003064712,0.40462536,20221121,tab:blue,1,0.001978483858794844
4163,2022-11-21T08:21:38.000,131409.61,g,1.0599637,12.203432,362.50464,0.0030094725,0.41684738,20221121,tab:blue,1,0.00039036366422562363
4176,2022-11-21T08:23:38.000,128069.33,g,1.0330207,12.231387,357.86777,0.003048466,0.40319493,20221121,tab:blue,1,0.003281196274937004
4185,2022-11-21T08:24:58.000,130923.234,g,1.0560406,12.2074585,361.83316,0.0030150574,0.39227155,20221121,tab:blue,1,0.0001875600597147642
4237,2022-11-21T08:32:48.000,123463.94,g,0.99587315,12.27115,351.37436,0.0031048018,0.40014857,20221121,tab:blue,1,0.0002004268952467969
4243,2022-11-21T08:33:48.000,124323.5,g,1.0028064,12.263617,352.59537,0.00309405,0.4081967,20221121,tab:blue,1,0.0010125001176509163
